# angle_deg distance_mm
44.812 2404.250
46.266 2391.250
53.188 2614.500
57.125 904.500
58.453 887.250
59.891 885.500
61.344 895.250
80.562 606.250
82.000 590.250
83.406 578.500
84.891 570.250
86.094 564.750
87.672 560.750
88.984 556.500
90.562 554.000
91.906 552.750
93.297 553.250
94.500 554.750
101.438 579.000
102.906 588.750
104.203 603.250
146.094 1638.750
175.422 225.750
183.828 195.750
253.781 196.250
267.141 483.250
269.891 492.250
276.234 1901.250
279.750 934.250
282.609 960.500
285.719 797.250
287.172 785.750
288.500 794.750
312.672 203.500
314.078 201.250
315.484 200.250
334.266 559.500
335.531 557.750
337.125 556.250
346.438 1868.250
347.828 1831.750
349.188 1806.250
350.641 1786.750
352.031 1768.750
353.422 1748.000
354.859 1723.750
356.203 1733.000
5.891 2212.000
10.078 2206.250
11.453 2187.250
12.844 2185.750
14.281 2185.000
15.672 2182.750
17.078 2180.500
18.453 2178.250
19.875 2175.500
21.234 2177.500
22.641 2180.750
24.062 2181.750
28.250 2190.000
29.656 2197.250
31.062 2206.750
32.422 2219.750
33.844 2236.750
35.328 2255.000
36.703 2273.750
38.141 2290.750
39.500 2307.250
40.906 2332.000
42.312 2360.250
43.703 2385.000
52.109 2588.000
53.500 2619.500
57.422 898.750
58.766 887.500
60.266 887.750
61.625 899.250
82.219 587.500
83.750 577.750
85.047 569.250
86.547 563.500
87.844 559.500
89.266 555.750
90.781 553.750
92.047 552.750
93.656 553.000
94.859 555.000
101.938 581.250
103.094 591.250
104.484 605.750
145.109 1660.000
175.828 224.500
254.266 200.250
275.203 1921.250
276.641 1891.250
280.203 931.000
281.609 940.250
283.000 964.250
286.172 791.000
287.469 786.000
294.672 2228.250
311.688 205.250
313.094 202.750
333.109 560.250
334.500 558.500
335.875 557.750
340.906 2724.750
342.344 2734.000
346.766 1862.250
348.156 1826.000
349.547 1801.750
350.953 1782.250
352.391 1763.500
353.797 1741.750
355.219 1719.250
3.500 1989.500
9.016 2211.000
14.625 2188.500
16.031 2180.500
17.453 2178.750
18.875 2177.500
20.266 2177.250
21.641 2178.750
23.047 2180.750
24.469 2182.250
28.656 2190.500
30.016 2199.750
31.438 2212.000
32.828 2226.750
34.234 2242.000
35.688 2260.250
37.109 2279.000
38.500 2295.500
39.891 2313.250
41.281 2337.500
42.656 2366.750
44.094 2390.750
52.469 2598.500
57.766 893.250
59.172 888.250
60.547 891.000
61.969 904.250
82.672 584.000
84.062 574.750
85.359 567.250
86.812 562.000
88.188 558.000
89.812 554.750
91.062 553.000
92.422 553.250
93.797 553.500
95.203 556.000
102.062 584.000
103.469 595.000
104.812 611.250
124.078 2647.750
125.484 2668.250
126.906 2672.500
145.438 1650.750
268.125 485.750
269.562 491.500
275.656 1908.750
277.125 1886.000
280.750 927.750
285.094 807.250
286.625 787.500
287.906 786.750
295.156 2242.000
312.141 204.500
313.547 201.000
335.000 558.000
336.328 557.250
341.344 2710.750
342.734 2702.750
347.172 1848.000
348.562 1819.250
349.984 1796.250
351.375 1777.000
352.828 1758.000
354.219 1735.500
355.609 1716.000
6.609 2221.500
9.406 2202.000
12.266 2188.750
13.625 2183.500
15.031 2181.000
16.453 2180.000
17.859 2178.750
19.234 2176.750
20.641 2176.250
22.047 2178.500
23.438 2181.250
24.844 2182.750
26.250 2184.000
27.656 2187.500
29.031 2195.000
30.422 2203.250
31.828 2214.250
33.219 2229.000
34.688 2245.250
36.062 2265.250
37.438 2284.500
38.844 2300.500
40.266 2319.500
41.656 2344.500
43.047 2372.750
44.469 2397.750
52.828 2606.250
54.203 2638.250
58.109 890.250
59.453 887.250
60.891 891.000
81.312 594.250
82.797 582.500
84.344 573.500
85.797 566.500
87.188 561.500
88.438 557.750
90.109 554.750
91.516 553.000
92.859 553.500
94.250 554.000
95.469 556.750
99.766 566.250
101.031 577.000
102.375 585.250
103.781 597.250
121.500 2649.000
122.891 2650.000
145.609 1649.250
266.969 483.500
268.156 487.750
269.469 491.750
275.828 1906.500
277.219 1886.250
280.781 934.500
282.156 958.750
285.234 803.250
286.781 787.500
288.047 788.250
295.312 2246.750
312.281 205.250
313.688 200.000
335.031 558.250
336.422 557.250
341.500 2702.750
342.859 2691.500
344.312 2664.500
347.344 1843.750
348.734 1815.000
350.141 1793.250
351.594 1773.250
353.016 1755.250
354.391 1733.750
355.781 1719.250
6.797 2219.750
9.609 2200.500
12.438 2187.500
13.828 2183.500
15.234 2180.500
16.625 2178.750
18.000 2178.000
19.453 2177.250
20.812 2177.500
22.250 2179.000
23.641 2180.500
27.812 2189.000
29.234 2196.750
30.609 2203.750
32.047 2214.500
33.438 2230.250
34.828 2247.000
36.219 2266.750
37.609 2285.000
39.000 2301.250
40.406 2322.250
41.781 2347.250
43.172 2374.250
44.594 2398.750
52.922 2608.000
58.281 889.500
59.625 887.000
60.984 892.500
81.516 593.500
82.859 581.000
84.328 572.250
85.953 566.250
87.250 561.500
88.750 557.500
90.172 554.250
91.422 552.750
92.891 553.750
94.219 554.250
95.766 551.250
101.312 578.000
102.438 586.000
103.906 598.750
121.594 2655.750
122.984 2651.000
145.609 1648.750
268.219 485.750
269.578 491.500
275.703 1908.250
277.094 1885.750
280.766 928.750
285.172 807.250
286.594 787.000
287.969 786.500
295.250 2246.500
312.219 204.500
313.625 200.750
335.281 558.500
336.531 557.500
341.562 2711.500
342.938 2692.250
344.375 2664.500
347.391 1838.500
348.812 1812.250
350.250 1793.250
351.625 1773.500
353.031 1751.750
354.453 1728.000
355.906 1717.750
6.906 2227.750
9.719 2202.500
12.500 2187.000
13.906 2183.250
15.297 2180.750
16.719 2179.000
18.094 2179.000
19.531 2177.750
20.922 2177.250
22.312 2179.250
23.719 2180.750
27.906 2190.250
29.297 2196.750
30.734 2204.750
32.094 2217.250
33.516 2234.000
34.922 2249.250
36.328 2267.000
37.703 2285.250
39.078 2302.750
40.484 2326.750
41.906 2350.500
43.297 2375.000
44.672 2401.000
53.047 2613.250
56.859 906.500
58.391 889.000
59.734 886.750
61.234 893.500
81.750 591.500
83.172 579.500
84.484 570.750
86.141 565.000
87.594 561.000
88.797 557.000
90.359 554.000
91.703 553.000
93.031 553.500
94.609 554.500
101.422 578.750
102.828 588.000
104.047 601.250
145.891 1644.000
183.516 196.000
267.016 483.500
268.234 487.750
269.469 492.000
275.844 1906.500
277.203 1886.000
280.734 934.500
282.172 958.750
285.266 803.000
286.781 786.000
288.078 786.750
295.281 2246.500
312.328 205.250
313.484 200.000
333.859 559.750
335.375 558.500
336.641 557.500
343.125 2682.000
347.562 1836.250
349.000 1809.500
350.422 1790.250
351.781 1771.250
353.203 1750.250
354.672 1727.000
356.047 1723.500
7.109 2218.500
9.891 2202.250
11.281 2187.000
12.688 2184.250
14.078 2183.750
15.484 2181.000
16.891 2178.250
18.281 2178.000
19.703 2177.250
21.109 2178.000
22.484 2179.750
23.922 2181.250
28.125 2190.250
29.484 2196.250
30.891 2204.500
32.312 2217.750
33.703 2235.750
35.188 2254.000
36.578 2272.000
37.953 2288.750
39.375 2304.750
40.781 2329.250
42.172 2356.500
43.547 2381.000
44.969 2365.250
53.344 2618.250
57.219 900.250
58.672 887.250
60.078 886.750
61.531 897.000
82.094 588.500
83.672 577.750
84.969 569.250
86.234 563.750
87.812 560.000
89.281 556.000
90.547 553.750
92.016 552.750
93.484 553.250
94.672 555.000
101.562 580.250
102.938 590.000
104.422 605.000
119.344 2315.000
124.891 2569.250
144.859 1667.500
146.266 1637.750
175.531 224.750
183.906 196.250
237.547 133.000
267.391 482.750
270.000 492.000
276.266 1900.500
279.797 934.250
282.531 959.500
285.688 797.500
287.062 785.750
288.516 794.750
312.734 203.250
314.141 201.000
315.531 200.250
334.234 559.000
335.734 558.000
337.062 556.000
340.641 2737.750
346.531 1866.000
347.859 1829.750
349.328 1806.000
350.719 1785.500
352.109 1766.250
353.547 1746.500
354.938 1723.500
356.344 1732.750
5.984 2218.000
8.797 2209.750
10.172 2198.500
11.578 2190.750
15.812 2182.500
17.203 2177.500
18.594 2177.000
20.000 2175.750
21.422 2176.750
22.781 2179.000
24.188 2181.000
28.422 2190.000
29.797 2198.500
31.188 2209.750
32.594 2222.000
34.000 2237.250
35.500 2255.750
36.859 2274.500
38.250 2292.500
39.688 2309.750
41.062 2333.000
42.484 2362.750
43.891 2387.750
52.281 2589.000
53.672 2621.500
57.625 896.250
58.984 889.500
60.438 891.750
61.703 901.250
82.391 586.000
83.766 576.500
85.109 568.250
86.750 562.500
88.156 558.500
89.469 555.250
90.797 553.750
92.297 553.250
93.594 553.250
94.953 555.000
101.844 582.500
103.172 592.000
104.516 607.000
119.641 2305.750
145.109 1660.000
175.766 224.500
270.312 491.750
276.484 1893.500
280.016 931.250
282.734 961.250
285.953 796.250
287.344 786.750
288.750 798.000
311.516 205.250
312.922 203.000
334.547 559.000
335.906 558.000
337.359 556.750
340.750 2737.250
346.625 1865.500
347.969 1828.750
349.406 1803.500
350.844 1783.750
352.250 1766.250
353.609 1745.000
355.031 1722.000
356.391 1738.500
8.859 2208.500
10.234 2196.750
17.344 2178.500
18.750 2177.000
20.125 2178.250
21.531 2180.000
22.922 2180.500
24.328 2182.250
28.547 2191.750
29.922 2199.750
31.328 2212.250
32.750 2224.000
34.141 2237.750
35.625 2256.250
37.047 2276.250
38.438 2295.500
39.859 2313.500
41.234 2337.500
42.625 2365.750
44.031 2389.500
52.422 2596.250
57.688 893.250
59.078 888.500
60.516 891.500
61.891 904.750
82.531 584.250
84.109 575.500
85.359 568.000
86.828 562.000
88.344 558.000
89.719 554.500
91.125 553.000
92.438 553.250
93.891 553.500
95.234 555.750
102.031 583.750
103.500 594.750
104.844 611.000
124.078 2648.000
125.469 2666.750
126.875 2670.500
145.453 1650.500
175.672 224.250
254.375 200.000
268.000 484.750
276.812 1889.750
280.453 930.500
281.734 943.750
283.172 967.250
286.203 790.750
287.641 787.250
294.859 2241.500
311.828 205.000
313.219 202.750
333.312 560.250
334.609 558.750
336.000 557.750
341.047 2726.500
342.438 2731.000
346.891 1854.500
348.266 1823.500
349.688 1801.250
351.078 1780.500
352.500 1760.750
353.953 1738.500
355.359 1717.250
3.594 2007.250
9.141 2211.000
11.938 2188.750
16.141 2181.750
17.531 2178.250
18.922 2177.000
20.328 2177.250
21.719 2178.750
23.109 2181.250
24.547 2183.750
28.719 2191.250
30.141 2201.500
31.484 2213.000
32.891 2226.500
34.297 2241.750
35.750 2260.250
37.141 2279.250
38.562 2296.750
39.953 2315.750
41.344 2339.000
42.734 2367.000
44.156 2391.000
52.531 2597.750
57.812 893.000
59.219 888.250
60.641 890.750
81.203 596.000
82.547 584.000
84.062 574.750
85.516 567.000
87.000 561.500
88.484 557.750
89.891 554.500
91.266 552.750
92.734 553.500
94.109 554.000
95.312 558.000
99.531 567.000
100.984 576.000
102.172 584.750
103.500 595.500
121.422 2646.500
122.828 2636.250
124.250 2626.750
145.531 1649.250
268.094 485.250
269.312 490.250
275.547 1913.750
276.938 1887.000
280.562 932.500
281.891 949.000
285.016 804.000
286.453 790.000
287.875 786.500
313.391 202.250
334.766 558.750
336.375 558.000
341.188 2723.750
342.609 2725.750
347.016 1850.750
348.484 1821.250
349.891 1799.500
351.281 1779.000
352.703 1758.250
354.109 1735.250
355.516 1715.000
6.500 2221.500
9.344 2202.250
12.109 2189.000
13.500 2181.750
16.297 2180.000
17.719 2179.250
19.125 2176.500
20.531 2175.750
21.922 2177.500
23.328 2180.250
24.703 2182.750
28.922 2193.500
30.281 2202.000
31.672 2213.250
33.094 2227.500
34.484 2244.250
35.938 2263.750
37.344 2281.250
38.719 2298.250
40.125 2316.250
41.516 2339.750
42.906 2368.500
44.281 2393.250
52.656 2604.000
57.984 891.750
59.406 887.500
60.812 891.250
81.234 595.250
82.672 582.500
84.328 573.500
85.688 566.500
87.125 561.500
88.500 557.750
89.844 554.750
91.469 553.000
92.797 553.500
94.047 554.000
95.625 557.750
99.625 567.500
100.984 576.750
102.406 584.750
103.734 597.000
121.469 2647.000
122.875 2649.750
124.312 2609.250
145.562 1649.000
268.000 485.750
269.375 491.500
275.641 1913.250
277.031 1886.750
280.641 925.500
285.094 807.000
286.625 787.000
287.984 784.000
295.125 2242.500
312.078 204.500
313.484 201.000
335.109 557.750
336.375 557.500
341.344 2719.000
342.750 2710.750
347.172 1847.250
348.578 1819.000
350.031 1796.000
351.422 1776.750
352.828 1757.000
354.219 1734.500
355.688 1715.750
6.672 2220.250
9.500 2201.750
12.266 2188.750
13.672 2183.500
15.062 2181.000
16.438 2180.000
17.875 2178.750
19.250 2176.500
20.688 2176.000
22.047 2178.500
23.469 2181.500
24.844 2183.000
26.250 2184.000
27.641 2187.500
29.062 2194.750
30.422 2202.500
31.844 2213.750
33.250 2229.000
34.719 2245.500
36.125 2265.250
37.484 2284.250
38.906 2301.000
40.297 2320.250
41.672 2344.750
43.094 2373.000
44.516 2398.500
52.875 2607.750
58.188 890.000
59.641 887.000
61.031 892.500
81.672 592.500
83.078 581.000
84.578 572.250
85.984 566.250
87.359 561.500
88.625 557.250
90.109 554.250
91.547 552.750
92.891 553.500
94.266 554.500
95.938 549.250
101.344 578.250
102.516 586.500
103.891 599.000
121.688 2637.500
145.922 1642.750
183.641 195.750
267.078 485.750
269.781 494.250
276.156 1903.000
279.719 937.000
281.094 937.000
282.438 959.000
285.672 797.750
286.969 784.000
288.406 791.250
314.031 201.000
334.109 559.500
335.609 557.750
337.047 557.750
346.391 1868.000
347.797 1832.000
349.141 1807.250
350.578 1787.250
351.984 1768.750
353.406 1748.000
354.844 1723.500
356.250 1729.750
5.844 2213.750
8.688 2215.250
10.109 2198.000
11.453 2187.500
12.859 2185.750
14.250 2184.750
15.641 2182.500
17.047 2180.500
18.469 2178.250
19.844 2175.750
21.266 2176.750
22.672 2180.000
24.062 2182.000
28.281 2190.250
29.672 2197.500
31.094 2206.750
32.484 2219.500
33.844 2236.250
35.328 2254.500
36.750 2274.000
38.109 2291.000
39.562 2307.500
40.938 2332.250
42.328 2360.250
43.719 2385.500
53.500 2619.750
57.453 898.750
58.859 887.500
60.266 887.750
61.578 899.000
82.234 587.500
83.766 577.750
85.078 569.250
86.531 563.500
88.062 559.250
89.266 555.750
90.688 553.750
92.109 552.750
93.531 553.000
95.000 555.000
101.750 581.500
103.250 591.250
104.516 606.750
119.562 2305.500
145.094 1661.500
174.547 224.250
254.281 200.000
276.766 1891.250
280.406 930.500
281.734 943.750
283.125 966.000
286.172 790.750
287.562 787.250
294.859 2241.000
311.891 204.750
313.312 202.250
333.422 559.250
334.891 558.500
336.328 557.750
341.172 2724.250
342.609 2726.000
347.047 1850.500
348.453 1821.250
349.875 1799.500
351.250 1779.000
352.688 1758.000
354.141 1735.250
355.547 1715.000
6.531 2220.750
9.328 2202.000
12.188 2189.000
13.547 2183.500
14.969 2179.750
16.359 2179.250
17.766 2179.500
19.188 2176.750
20.547 2176.250
21.984 2178.250
23.391 2180.750
24.797 2182.750
26.172 2183.500
27.594 2187.250
29.016 2194.000
30.375 2201.750
31.781 2214.250
33.188 2229.250
34.672 2245.500
36.047 2265.750
37.453 2284.500
38.844 2300.250
40.250 2319.500
41.656 2344.750
43.062 2373.000
44.438 2398.250
52.828 2606.250
54.219 2639.250
58.125 890.000
59.484 887.000
61.016 892.250
81.547 593.500
82.922 581.000
84.500 572.250
85.797 566.250
87.359 561.500
88.594 557.500
90.125 554.250
91.578 552.750
92.953 553.500
94.266 554.000
95.875 550.000
101.328 577.750
102.672 586.250
103.922 599.000
121.734 2636.000
145.891 1642.250
183.594 195.750
253.766 196.250
267.312 482.750
270.125 491.750
276.250 1895.500
279.844 934.250
282.641 959.500
285.828 796.750
287.219 785.750
288.594 794.750
312.234 203.000
314.203 200.500
315.594 200.250
334.359 558.750
335.891 557.750
337.281 556.500
340.672 2737.500
346.578 1865.500
347.984 1828.750
349.375 1803.500
350.812 1784.000
352.188 1766.250
353.594 1744.750
355.047 1722.000
356.406 1738.000
8.906 2209.000
10.312 2202.250
11.672 2198.500
17.312 2178.250
18.703 2176.750
20.078 2178.250
21.484 2180.000
22.906 2180.500
24.312 2182.000
28.500 2191.750
29.891 2198.750
31.297 2210.000
32.688 2222.750
34.094 2237.500
35.562 2256.000
36.953 2276.000
38.344 2295.000
39.750 2311.750
41.141 2333.500
42.531 2363.250
43.938 2389.250
52.344 2595.000
53.719 2623.000
57.688 896.000
58.984 889.500
60.469 891.750
61.750 904.500
82.516 586.000
83.766 576.500
85.281 568.000
86.688 562.000
88.062 558.250
89.719 555.250
91.094 553.250
92.312 553.250
93.688 553.500
95.188 554.750
102.016 583.250
103.375 593.000
123.969 2636.500
125.406 2617.000
145.344 1651.000
176.062 224.250
268.188 485.750
269.375 491.500
275.719 1906.750
277.125 1884.750
280.750 929.250
285.219 806.250
286.641 786.750
287.969 786.250
313.672 200.000
335.359 558.250
336.734 557.250
341.594 2704.250
343.031 2683.500
347.453 1838.250
348.875 1810.250
350.328 1790.000
351.688 1772.250
353.156 1751.250
354.562 1727.750
355.953 1723.750
7.016 2219.500
9.844 2203.000
12.641 2187.750
14.031 2183.500
15.453 2181.000
16.828 2178.500
18.266 2177.750
19.688 2177.250
21.078 2178.250
22.484 2180.000
23.891 2181.250
28.078 2190.250
29.500 2196.250
30.906 2205.000
32.312 2218.000
33.688 2235.500
35.141 2253.750
36.531 2270.250
37.922 2287.250
39.344 2305.000
40.719 2329.000
42.125 2356.000
43.516 2379.750
44.953 2375.000
51.922 2586.250
53.328 2617.500
57.141 900.500
58.672 887.000
60.000 886.500
61.500 895.750
82.047 588.500
83.594 577.750
85.000 569.250
86.391 563.750
87.859 560.000
89.328 556.000
90.781 553.750
91.969 552.750
93.562 553.000
94.969 555.000
101.781 580.750
103.078 590.250
104.375 605.000
145.016 1661.500
175.766 224.500
254.266 200.000
276.781 1889.750
280.375 930.750
281.719 944.250
283.125 968.250
286.266 790.500
287.625 787.250
294.953 2240.750
311.953 204.500
313.359 202.250
335.016 557.750
336.391 557.750
341.312 2723.250
342.719 2721.500
347.172 1847.500
348.625 1819.000
350.000 1795.750
351.438 1776.750
352.844 1757.000
354.250 1734.250
355.656 1716.000
6.719 2220.500
9.531 2201.500
12.328 2189.000
13.734 2183.750
15.109 2181.000
16.516 2180.250
17.969 2178.750
19.359 2176.750
20.719 2177.250
22.172 2179.250
23.578 2181.500
24.969 2156.500
26.375 2157.750
27.750 2188.750
29.156 2196.000
30.578 2203.500
31.969 2214.750
33.375 2230.000
34.844 2246.750
36.219 2267.250
37.625 2285.750
39.016 2301.250
40.438 2322.000
41.844 2347.250
43.234 2375.000
44.625 2401.000
53.047 2612.500
56.859 906.250
58.391 889.000
59.766 886.750
61.188 893.500
81.812 590.250
83.266 578.500
84.781 570.500
86.234 565.000
87.516 560.750
89.000 556.500
90.359 554.000
91.734 553.000
93.234 553.500
94.609 554.750
101.516 579.000
102.734 588.750
104.297 603.250
144.781 1671.750
146.203 1637.000
174.188 224.750
183.984 196.250
275.250 1921.250
276.672 1891.000
280.281 928.750
281.594 940.500
283.078 964.500
286.125 790.750
287.625 786.000
294.797 2240.250
311.812 205.000
313.219 202.750
333.328 559.250
334.703 558.500
336.234 557.750
341.188 2723.750
342.594 2723.750
347.031 1850.000
348.422 1821.000
349.844 1799.250
351.250 1779.000
352.734 1758.000
354.141 1735.000
355.516 1714.750
6.578 2220.750
9.391 2201.750
12.156 2188.750
13.578 2183.500
14.953 2179.500
16.391 2179.250
17.781 2179.500
19.172 2176.500
20.578 2176.250
21.984 2178.500
23.375 2180.750
24.797 2182.500
26.219 2183.250
27.609 2187.250
29.031 2194.000
30.391 2202.000
31.797 2214.250
33.188 2229.250
34.672 2245.750
36.062 2265.750
37.453 2284.500
38.875 2301.000
40.281 2320.250
41.703 2344.750
43.078 2372.500
44.500 2398.000
52.891 2608.000
58.141 890.000
59.562 887.000
61.047 892.250
81.547 592.000
83.047 579.750
84.531 571.500
85.969 566.000
87.281 561.500
88.750 557.000
90.250 553.750
91.703 552.750
93.062 553.500
94.359 554.500
101.188 578.250
102.578 587.500
104.047 600.250
146.000 1642.000
183.688 196.000
267.359 484.750
269.828 493.250
276.172 1903.250
279.844 934.500
281.172 937.000
282.469 959.000
285.703 797.500
287.094 784.250
288.359 791.500
312.672 203.250
314.062 200.750
334.078 559.500
335.656 557.750
337.016 557.500
346.375 1868.000
347.781 1831.750
349.188 1807.000
350.625 1786.750
352.047 1768.750
353.453 1748.000
354.844 1723.750
356.250 1733.000
5.891 2215.500
8.719 2215.500
10.125 2202.250
11.547 2191.250
12.953 2186.500
15.766 2182.500
17.141 2177.750
18.531 2177.500
19.953 2176.000
21.328 2176.500
22.766 2179.000
24.172 2181.250
28.391 2190.000
29.750 2198.250
31.188 2209.750
32.562 2221.250
34.000 2236.500
35.453 2255.000
36.844 2274.250
38.219 2292.500
39.625 2309.750
41.031 2333.250
42.453 2360.750
43.828 2385.750
52.250 2588.750
53.641 2619.500
57.516 896.000
58.953 889.750
60.375 890.250
61.781 899.500
82.375 586.000
83.766 576.500
85.203 568.250
86.609 562.500
87.984 558.500
89.391 555.250
90.938 553.250
92.203 553.000
93.844 553.250
95.078 555.000
102.125 582.750
103.359 593.000
123.938 2634.750
125.359 2607.750
145.344 1651.250
176.031 224.250
267.984 485.250
269.203 490.250
275.562 1914.000
276.969 1887.500
280.547 932.250
281.953 949.000
285.094 804.750
286.391 789.750
287.812 786.750
295.062 2242.500
312.078 204.250
313.500 201.000
335.031 557.500
336.406 557.250
341.375 2705.000
342.766 2697.000
347.250 1844.500
348.656 1816.000
350.094 1795.500
351.453 1776.500
352.859 1757.000
354.312 1733.750
355.703 1719.000
6.750 2220.500
9.547 2201.750
12.359 2189.250
13.750 2183.750
15.188 2180.750
16.594 2180.000
17.969 2178.750
19.375 2177.000
20.812 2177.500
22.172 2179.500
23.594 2181.500
27.797 2188.750
29.203 2197.000
30.625 2204.500
32.031 2215.250
33.422 2230.500
34.859 2247.500
36.266 2267.500
37.641 2285.500
39.078 2302.500
40.484 2323.500
41.859 2347.500
43.281 2374.750
44.672 2400.750
53.062 2612.000
56.922 905.250
58.406 888.750
59.734 886.750
61.141 893.500
81.859 590.250
83.125 579.000
84.672 571.000
86.125 565.000
87.453 560.750
88.891 556.500
90.266 554.000
91.703 553.000
93.172 553.500
94.656 554.750
101.438 579.000
102.719 588.750
104.250 602.250
146.109 1638.750
175.422 225.500
183.828 196.000
269.969 491.500
276.375 1895.500
280.016 933.250
282.766 960.000
285.875 796.250
287.203 786.500
288.656 796.000
312.844 203.000
314.250 200.750
334.359 558.750
335.922 557.750
337.094 556.500
340.734 2736.750
346.578 1865.250
348.031 1828.500
349.422 1803.500
350.812 1783.500
352.281 1766.000
353.641 1744.750
355.109 1722.000
356.422 1738.000
8.969 2210.500
10.328 2202.750
17.312 2178.500
18.734 2177.000
20.141 2178.500
21.531 2180.250
22.922 2180.500
24.359 2182.250
28.578 2191.500
29.953 2199.500
31.359 2212.000
32.766 2224.000
34.172 2237.500
35.594 2256.000
37.016 2276.500
38.391 2295.250
39.812 2313.250
41.188 2335.000
42.562 2363.250
43.984 2389.250
52.375 2595.500
57.672 894.000
59.078 889.250
60.594 891.500
61.922 904.500
82.500 584.250
84.109 574.750
85.562 567.000
86.891 562.000
88.344 558.000
89.625 554.500
91.016 552.750
92.609 553.250
93.812 553.500
95.266 556.250
102.344 583.750
103.469 595.000
104.859 611.500
124.109 2646.750
125.500 2676.500
126.922 2681.250
145.453 1651.250
266.859 481.750
268.203 486.000
269.531 491.750
275.703 1907.250
277.125 1885.000
280.750 929.000
285.156 806.250
286.625 786.500
287.953 786.250
295.250 2246.500
312.203 204.750
313.594 201.000
335.172 558.250
336.453 557.500
341.516 2706.500
342.922 2694.250
344.344 2664.750
347.391 1841.250
348.812 1815.000
350.203 1793.250
351.609 1773.500
353.000 1751.750
354.438 1730.000
355.859 1719.250
6.875 2228.250
9.703 2202.500
12.469 2187.000
13.859 2183.250
15.297 2180.750
16.656 2179.000
18.094 2178.750
19.500 2177.500
20.891 2177.250
22.281 2179.750
23.703 2181.000
27.859 2190.000
29.266 2196.750
30.688 2204.750
32.078 2217.000
33.500 2232.500
34.922 2248.000
36.328 2267.500
37.750 2285.500
39.141 2302.500
40.531 2326.000
41.922 2350.000
43.297 2375.000
44.734 2400.750
53.094 2612.250
57.000 905.250
58.391 888.500
59.859 886.500
61.203 893.500
81.859 590.250
83.312 578.500
84.688 570.500
86.141 565.000
87.516 560.750
88.953 556.500
90.422 554.000
91.641 553.000
93.094 553.500
94.672 554.750
101.391 579.000
102.844 588.750
104.109 602.250
146.125 1638.750
173.844 225.500
183.859 196.000
253.906 196.250
270.109 491.500
276.344 1895.750
280.016 933.000
282.703 960.250
285.750 796.250
287.312 786.250
288.578 796.000
312.828 203.000
314.234 200.750
314.938 201.250
334.328 558.750
335.891 557.750
337.172 556.500
340.688 2737.250
346.594 1865.500
347.969 1828.500
349.359 1805.250
350.766 1785.750
352.156 1766.500
353.594 1745.000
355.031 1721.750
356.422 1733.250
8.844 2213.750
10.250 2200.750
11.641 2192.000
17.219 2177.500
18.656 2176.750
20.016 2178.000
21.438 2179.250
22.828 2179.500
24.219 2181.500
28.438 2191.000
29.844 2198.000
31.234 2209.750
32.656 2222.500
34.016 2237.500
35.531 2256.250
36.906 2275.500
38.312 2292.250
39.688 2309.500
41.078 2333.000
42.500 2363.000
43.906 2389.000
52.297 2591.500
53.688 2620.250
57.609 896.000
59.031 889.500
60.391 891.500
61.812 904.250
82.391 586.000
83.938 576.500
85.219 568.250
86.656 562.500
88.000 558.500
89.453 555.250
90.859 553.500
92.266 553.000
93.656 553.250
95.062 555.000
101.844 582.750
103.438 593.000
104.750 607.750
119.734 2302.500
123.828 2612.500
145.203 1655.750
175.906 224.250
252.922 199.250
254.328 200.000
276.750 1890.750
280.422 930.750
281.672 944.250
283.109 967.750
286.312 790.750
287.594 787.250
294.875 2240.500
311.891 204.500
312.422 202.500
333.281 559.000
334.688 558.750
336.234 557.750
341.125 2727.000
342.531 2729.250
347.000 1851.750
348.422 1822.750
349.766 1799.500
351.203 1779.000
352.609 1760.000
354.000 1737.750
355.422 1715.750
6.453 2223.250
9.281 2205.250
12.078 2188.750
13.438 2181.750
16.281 2180.250
17.641 2179.500
19.078 2176.500
20.469 2175.750
21.859 2178.000
23.266 2180.750
24.688 2183.000
28.859 2193.500
30.266 2202.500
31.672 2213.750
33.062 2228.000
34.438 2244.750
35.922 2263.750
37.344 2281.250
38.734 2298.250
40.125 2316.250
41.516 2340.000
42.938 2368.750
44.312 2393.000
52.703 2603.750
58.047 891.750
59.375 887.500
60.859 891.250
81.344 595.250
82.781 582.500
84.328 573.500
85.562 566.500
87.125 561.500
88.422 557.750
89.969 554.750
91.328 553.000
92.812 553.500
94.109 554.000
95.516 558.000
99.719 567.000
100.953 576.250
102.328 584.750
103.703 597.000
121.484 2646.750
122.891 2649.750
145.672 1648.750
269.578 492.500
275.922 1902.500
277.266 1885.750
280.938 935.500
282.266 959.000
285.375 802.500
286.875 787.000
288.141 789.250
295.391 2244.500
312.391 205.000
313.797 200.000
334.047 559.750
335.438 558.000
336.781 557.250
341.656 2704.750
343.062 2683.000
347.500 1837.000
348.906 1810.250
350.359 1790.250
351.734 1772.250
353.172 1751.750
354.547 1728.000
355.969 1723.250
7.000 2226.500
9.766 2202.750
12.609 2187.500
13.984 2183.000
15.406 2180.750
16.828 2178.500
18.188 2178.000
19.625 2177.750
21.000 2178.500
22.438 2179.500
23.812 2180.750
27.984 2190.500
29.391 2196.000
30.797 2204.000
32.203 2217.000
33.562 2233.750
35.047 2251.500
36.422 2269.750
37.828 2287.250
39.250 2305.000
40.641 2326.750
42.062 2350.750
43.453 2377.000
44.828 2403.500
