# angle_deg distance_mm
250.438 617.000
251.797 618.750
253.234 620.750
260.109 421.750
261.781 411.500
263.000 403.750
264.719 399.500
265.953 394.250
268.984 383.000
270.203 385.500
271.609 386.500
274.656 390.750
275.891 392.500
277.406 396.750
278.859 402.750
280.000 408.750
281.234 416.750
288.828 605.750
290.391 594.750
299.609 468.250
300.703 471.000
302.234 473.500
306.000 378.250
307.469 381.500
308.828 386.750
310.234 390.500
313.000 641.750
314.422 640.500
315.797 637.000
317.328 634.000
318.578 633.750
320.047 636.500
321.406 639.250
322.953 643.750
324.391 646.250
325.766 647.250
339.906 230.000
340.766 229.250
342.016 229.500
342.641 231.250
355.281 468.750
356.719 459.750
358.141 454.500
359.656 448.250
1.250 441.250
2.516 435.750
4.000 435.750
5.281 440.500
6.625 449.750
9.766 774.750
11.016 791.000
14.219 2229.750
15.625 2215.500
17.094 2201.250
22.438 887.750
23.797 874.250
25.219 875.750
28.516 2153.250
29.938 2134.750
31.375 2133.750
32.797 2136.000
34.266 2139.000
35.812 2134.500
40.125 2151.250
41.531 2176.750
42.953 2183.750
44.422 2191.500
45.875 2200.250
47.281 2214.500
48.688 2230.250
67.188 822.250
68.578 815.000
70.000 817.000
71.516 827.500
78.156 1220.750
79.562 1198.500
81.016 1178.750
82.484 1160.000
83.953 1142.750
85.375 1127.500
86.844 1111.750
88.250 1095.750
89.719 1081.500
91.172 1070.500
92.688 1060.250
94.109 1048.250
95.578 1036.500
97.031 1028.250
98.516 1022.750
105.094 661.500
106.531 646.000
107.938 635.500
109.312 626.750
110.828 619.250
112.219 614.750
113.688 612.750
115.156 612.000
116.641 612.750
118.062 614.500
119.422 618.500
120.859 624.500
122.172 632.250
123.750 641.750
125.141 653.000
126.422 669.500
134.297 1019.250
135.750 1026.250
137.172 1035.500
138.594 1046.000
139.984 1057.500
141.406 1069.250
142.750 1080.750
144.234 1094.000
145.656 1108.750
146.984 1125.000
148.422 1139.750
149.812 1154.750
151.250 1175.000
152.625 1197.750
154.141 1219.000
155.484 1239.750
156.906 1262.250
158.234 1288.500
159.719 1316.750
161.109 1348.250
162.500 1380.750
163.875 1415.000
165.266 1453.250
192.312 1559.750
201.984 2259.250
203.438 2240.500
204.875 2231.000
206.297 2223.500
207.734 2216.500
209.156 2215.500
210.578 2253.000
219.047 2686.500
224.875 2231.500
227.578 2777.500
230.438 2874.000
231.891 2844.250
233.297 2854.000
234.719 2888.250
236.156 2925.250
247.953 617.250
249.484 617.750
250.953 619.250
252.359 621.250
253.766 627.750
259.125 430.250
260.734 420.250
262.078 412.000
263.406 405.500
265.266 400.000
266.438 396.250
269.219 385.000
270.922 389.750
272.344 391.000
276.688 396.500
277.797 401.500
279.062 406.250
280.750 413.750
281.859 422.000
298.547 469.500
300.031 470.500
301.453 472.500
306.547 382.500
308.031 386.500
309.500 389.750
313.625 643.750
315.109 640.750
316.406 637.250
317.969 635.250
319.297 635.000
320.781 637.000
322.125 640.000
323.469 643.000
325.047 646.250
326.344 652.000
339.141 232.250
340.562 229.500
340.328 229.250
342.469 230.000
352.547 531.500
355.922 461.750
357.344 457.000
359.078 451.000
0.328 443.250
1.750 437.500
3.406 436.250
4.594 438.250
5.906 443.000
10.406 781.000
14.906 2217.500
16.328 2200.250
17.766 2190.000
19.203 2183.000
23.062 878.750
24.578 872.000
25.906 880.500
29.266 2135.250
30.688 2131.500
32.094 2132.000
33.516 2133.500
39.375 2159.250
42.250 2178.500
43.641 2184.000
45.094 2192.000
46.562 2205.250
47.953 2220.750
62.688 1585.000
67.922 816.750
69.344 812.250
70.766 816.250
72.156 833.500
74.453 1296.000
75.844 1267.250
77.297 1242.500
78.844 1220.500
80.281 1200.250
81.750 1181.000
83.219 1161.250
84.641 1143.000
85.984 1128.000
87.531 1112.250
88.953 1096.250
90.453 1083.750
91.828 1073.000
93.328 1061.500
94.812 1051.500
96.188 1041.250
97.688 1030.500
99.141 1024.500
105.766 654.250
107.125 641.250
108.547 630.750
110.203 623.000
111.453 616.500
113.000 612.250
114.484 610.250
115.828 609.750
117.375 610.750
118.828 613.250
120.188 618.500
121.500 625.000
122.953 632.500
124.469 643.500
125.797 655.750
133.562 1020.250
135.000 1027.250
136.438 1036.000
137.828 1046.500
139.234 1057.750
140.688 1068.000
142.094 1079.250
143.516 1091.250
144.875 1105.250
146.328 1121.750
147.688 1137.250
149.141 1153.500
150.516 1172.750
151.953 1193.750
153.391 1213.500
154.844 1235.000
158.969 1309.000
160.391 1338.000
161.797 1371.500
163.219 1405.500
164.641 1440.000
166.047 1473.750
193.062 1558.750
202.844 2257.500
204.266 2245.000
205.688 2236.250
207.172 2230.250
208.562 2223.250
210.000 2214.500
219.906 2655.000
228.438 2793.500
229.844 2814.000
231.281 2832.500
232.719 2864.750
234.156 2844.500
248.859 618.500
250.266 617.750
251.625 619.500
253.000 622.750
259.828 427.500
261.500 418.250
263.172 410.500
264.547 404.750
266.109 399.750
267.562 396.500
269.000 392.250
274.547 389.500
275.922 395.000
277.312 400.750
278.672 405.500
280.047 411.500
281.266 417.750
282.562 426.500
299.406 470.500
300.781 471.000
302.359 474.500
305.719 380.750
307.078 385.250
308.562 388.250
310.156 392.250
314.328 642.500
315.797 637.500
317.094 634.500
318.656 633.500
320.078 635.250
321.375 638.500
322.797 647.750
324.219 651.250
325.703 648.250
327.172 655.750
338.750 230.000
340.109 229.250
341.719 229.250
344.094 231.000
344.609 234.000
356.672 457.000
358.016 452.750
359.469 447.750
0.891 440.500
2.422 433.250
3.781 432.250
5.141 436.000
6.609 441.500
10.906 785.000
14.031 2231.250
15.453 2210.000
16.875 2202.750
18.344 2200.250
19.750 2189.500
23.594 873.750
24.984 874.250
26.359 884.500
29.750 2132.500
31.172 2131.500
32.625 2130.000
34.031 2133.000
38.359 2150.500
41.219 2165.250
42.672 2178.750
44.094 2186.000
45.531 2191.500
46.922 2205.250
48.344 2224.750
49.797 2235.750
62.938 1626.750
66.656 830.750
68.172 814.500
69.578 812.000
71.047 817.500
74.641 1319.250
79.016 1238.250
80.453 1216.000
81.859 1196.000
83.297 1175.250
84.812 1154.750
86.172 1139.000
87.688 1124.750
89.109 1108.250
90.531 1091.750
91.984 1079.750
93.484 1068.750
94.875 1056.750
96.344 1045.250
97.844 1035.500
99.234 1027.500
105.844 654.000
107.359 641.000
108.781 630.500
110.219 623.000
111.750 616.500
113.203 612.250
114.641 610.500
115.906 609.750
117.500 610.750
118.812 613.500
120.172 618.750
121.578 625.250
122.953 632.750
124.453 643.750
125.797 656.500
133.609 1007.750
134.938 1015.000
136.438 1023.000
137.812 1031.000
139.188 1042.000
140.594 1055.000
142.016 1064.000
143.500 1074.500
144.906 1089.750
146.328 1104.500
147.719 1117.750
149.062 1133.000
150.547 1150.000
151.891 1171.000
153.328 1194.000
154.766 1214.000
156.078 1235.750
157.484 1256.000
158.906 1280.250
160.281 1310.750
161.672 1341.750
174.312 1750.500
192.969 1560.500
202.656 2258.500
204.094 2245.500
205.531 2234.750
206.953 2231.000
208.359 2222.500
209.797 2217.750
225.469 2239.250
228.203 2782.000
229.641 2799.750
231.047 2824.250
232.469 2854.250
233.875 2827.250
248.641 616.250
249.891 617.000
251.391 619.250
252.750 620.500
259.766 426.000
261.031 416.000
262.547 408.250
264.281 403.000
265.766 398.250
267.031 396.500
271.297 393.500
272.922 393.500
274.391 392.000
275.516 391.000
276.844 397.750
278.234 402.500
279.812 407.750
281.000 414.500
282.375 423.000
297.875 465.500
299.250 469.000
300.422 470.500
302.016 472.000
306.984 381.250
308.250 386.000
309.938 389.750
313.922 644.750
315.391 640.000
316.891 636.250
318.125 634.500
319.766 634.500
321.016 636.000
322.422 637.750
323.984 638.000
325.297 645.000
326.641 653.000
338.219 231.750
339.281 229.000
342.250 228.500
342.031 229.750
352.922 530.000
356.344 459.000
357.484 453.750
359.219 449.000
0.453 442.000
2.172 435.500
3.438 433.750
5.078 435.250
6.109 439.750
10.500 778.250
15.000 2218.250
16.422 2194.500
17.844 2185.500
19.250 2183.250
23.094 878.500
24.484 871.750
25.891 880.500
29.250 2135.250
30.672 2131.750
32.078 2132.000
33.516 2137.250
37.875 2155.500
39.266 2168.750
40.703 2175.000
42.141 2183.500
43.562 2190.250
45.000 2201.250
46.406 2210.000
47.797 2221.250
49.234 2238.000
62.391 1615.750
63.828 1569.250
67.641 820.000
68.922 814.500
70.375 817.000
71.750 829.000
76.984 1252.000
78.438 1229.500
79.859 1208.000
81.312 1188.250
82.781 1166.250
84.188 1147.750
85.656 1132.750
87.109 1118.000
88.531 1102.000
89.969 1087.000
91.469 1075.250
92.891 1064.500
94.312 1053.250
95.766 1041.250
97.250 1032.000
98.609 1025.750
105.094 661.000
106.625 646.250
108.047 635.500
109.656 626.500
110.922 619.500
112.547 615.250
113.828 612.750
115.234 611.750
116.703 612.500
118.094 614.500
119.469 618.500
120.906 624.250
122.406 632.000
123.672 641.500
125.156 652.500
126.422 667.500
134.250 1019.000
135.734 1026.000
137.125 1035.000
138.453 1045.750
139.875 1057.500
141.312 1069.000
142.703 1080.500
144.172 1091.000
145.516 1105.000
147.000 1123.000
148.375 1138.250
149.734 1153.750
151.203 1173.750
152.578 1194.750
153.969 1214.250
155.406 1236.750
156.812 1261.500
158.250 1287.500
159.625 1316.000
161.000 1344.000
162.359 1374.000
163.781 1410.250
165.219 1448.000
201.969 2269.250
203.375 2248.750
204.797 2234.500
206.219 2227.750
207.672 2221.250
209.094 2218.250
210.500 2223.750
218.969 2689.500
224.781 2215.250
228.875 2780.000
230.297 2818.000
231.719 2844.250
233.172 2872.500
247.875 616.500
249.188 617.000
250.672 618.250
252.000 619.500
253.469 621.750
258.859 433.000
260.484 422.250
261.969 413.000
263.609 405.500
264.859 400.000
266.125 396.000
269.469 384.500
270.812 386.750
272.281 387.000
274.828 391.250
276.219 395.500
277.562 400.250
278.938 404.500
280.297 410.750
281.562 418.750
289.094 604.500
290.672 599.500
299.906 469.750
301.047 470.500
302.578 473.750
306.062 379.750
307.375 385.500
309.000 389.750
310.391 393.250
313.062 643.250
314.641 642.000
315.984 637.500
317.516 633.750
318.875 633.250
320.297 635.000
321.609 637.750
323.062 638.500
324.469 641.250
325.875 646.750
337.359 233.750
340.062 229.750
341.484 229.250
342.906 229.500
355.562 463.750
357.062 456.250
358.406 451.750
359.766 445.500
1.312 438.000
2.703 432.250
4.172 432.000
5.484 436.250
6.875 441.750
9.766 772.500
11.047 789.500
14.188 2230.750
15.625 2215.000
17.062 2200.750
18.484 2185.250
19.891 2178.500
23.766 874.250
25.125 875.750
31.312 2130.750
32.703 2132.500
34.125 2136.000
41.328 2160.250
42.750 2178.000
44.156 2186.000
45.578 2195.500
47.016 2208.750
48.438 2229.250
49.875 2248.000
63.047 1625.500
66.844 827.250
68.250 814.500
69.656 813.750
71.047 821.250
76.172 1295.250
77.625 1267.750
79.078 1244.500
80.500 1223.500
81.969 1202.750
83.406 1184.500
84.781 1166.750
86.312 1149.000
87.688 1134.750
89.172 1121.000
90.656 1105.750
92.109 1093.000
93.438 1082.250
94.922 1072.250
96.344 1062.500
97.875 1053.000
99.234 1044.750
105.844 652.000
107.422 639.750
108.672 630.000
110.188 622.750
111.625 616.250
113.016 612.000
114.453 610.500
115.875 609.750
117.344 610.500
118.703 613.500
120.203 619.000
121.609 625.500
123.062 633.000
124.266 643.750
125.797 656.000
133.500 1029.500
134.859 1037.000
136.328 1045.500
137.734 1055.000
139.172 1066.000
140.500 1076.000
142.000 1086.250
143.328 1099.250
144.797 1113.500
146.203 1128.750
147.578 1141.750
149.031 1157.250
150.422 1176.250
151.750 1196.500
153.203 1217.250
154.609 1236.750
158.812 1307.500
160.234 1335.500
164.438 1435.000
165.812 1465.250
184.750 1018.000
192.859 1559.500
202.531 2258.250
203.953 2245.250
205.359 2235.000
206.781 2231.250
208.219 2227.750
209.656 2220.000
219.500 2665.500
223.891 2201.500
225.297 2234.000
228.031 2774.500
229.469 2796.500
230.859 2824.000
232.281 2860.250
233.703 2839.500
243.844 2104.250
248.500 617.500
249.812 617.500
251.141 619.250
252.625 621.500
259.719 428.500
260.875 418.500
262.672 410.500
264.141 404.000
265.578 399.000
267.047 397.500
269.969 386.750
271.391 390.750
272.891 392.750
277.000 397.750
278.094 402.250
279.438 407.250
280.719 414.500
282.391 423.250
300.516 470.500
301.922 472.000
306.984 383.250
308.125 387.000
309.500 390.500
313.812 644.500
315.234 639.750
316.688 636.250
318.188 634.250
319.656 634.250
321.031 636.000
322.438 637.750
323.844 638.250
325.188 645.000
326.688 652.750
339.406 231.750
340.844 229.500
340.562 229.250
343.938 229.750
352.875 530.000
356.078 458.750
357.594 453.500
359.219 449.000
0.766 442.000
2.266 435.250
3.609 433.750
4.922 435.000
6.469 439.250
10.438 778.250
14.984 2219.750
16.422 2199.000
17.797 2189.250
19.250 2184.250
23.078 881.500
24.531 874.500
25.859 880.750
29.203 2135.750
30.656 2131.500
32.062 2136.750
33.500 2141.250
37.828 2153.500
39.281 2167.000
40.688 2174.250
42.109 2182.250
43.531 2188.750
44.938 2199.250
46.422 2208.000
47.812 2220.500
49.234 2238.000
57.922 1821.500
63.844 1601.250
67.625 819.750
68.953 814.500
70.406 817.000
71.828 829.250
76.922 1276.000
78.453 1251.000
79.828 1228.750
81.328 1207.500
82.812 1188.250
84.172 1169.000
85.656 1150.250
87.078 1135.000
88.500 1121.000
89.969 1106.250
91.375 1091.500
92.844 1078.000
94.281 1068.500
95.734 1057.750
97.250 1047.250
98.688 1038.750
105.234 660.500
106.703 646.000
108.219 635.250
109.547 626.250
110.984 619.500
112.547 615.000
113.922 612.250
115.312 611.250
116.812 612.250
118.250 614.250
119.484 618.250
120.953 624.250
122.406 631.750
123.688 641.250
125.062 652.500
126.422 667.750
134.234 1026.250
135.656 1034.000
137.078 1043.750
138.469 1054.250
139.844 1065.250
141.344 1075.500
142.688 1086.000
144.078 1099.500
145.547 1114.750
146.984 1127.750
148.375 1143.000
149.719 1160.750
151.156 1179.250
152.578 1200.000
153.938 1220.750
155.312 1241.000
156.750 1262.250
158.125 1289.000
159.531 1319.000
160.922 1348.000
162.359 1377.250
163.766 1411.250
165.156 1448.500
201.719 2267.750
203.172 2252.000
204.594 2242.750
205.984 2231.500
207.422 2227.500
208.828 2220.500
210.281 2215.500
214.547 2200.750
228.641 2788.250
230.047 2813.250
231.469 2842.500
232.875 2871.500
247.672 612.250
249.031 613.250
250.469 615.750
251.812 618.250
253.250 620.250
260.266 420.000
261.594 410.500
263.016 403.500
264.422 399.000
266.312 393.750
269.141 380.750
274.672 388.250
276.125 392.250
277.609 396.500
278.938 401.500
279.844 407.000
281.516 415.000
282.766 424.500
298.000 464.250
299.312 468.250
300.875 470.500
302.531 473.000
307.328 380.750
308.719 385.500
310.266 388.750
312.906 645.500
314.359 642.000
315.891 637.000
317.344 634.000
318.750 632.000
319.984 632.500
321.391 635.750
322.781 646.000
324.266 648.250
325.703 645.250
338.453 234.000
339.891 229.750
339.953 228.250
342.734 228.250
344.172 229.750
356.812 456.750
358.297 452.500
359.469 447.750
1.344 440.750
2.781 433.250
4.000 432.000
5.562 435.750
6.891 441.000
11.016 785.250
14.078 2232.750
15.516 2214.000
16.906 2203.250
18.375 2190.500
19.766 2180.250
23.672 877.000
24.984 879.250
26.453 890.250
29.750 2133.250
31.172 2131.250
32.609 2129.750
34.062 2133.250
38.406 2158.500
39.812 2172.750
41.266 2175.750
42.688 2180.500
44.094 2187.000
45.516 2193.500
46.984 2207.250
48.375 2226.750
49.812 2244.750
66.750 829.250
68.203 816.750
69.547 816.500
71.000 825.750
76.109 1310.250
77.578 1279.500
79.062 1253.500
80.516 1232.250
81.906 1214.000
83.344 1196.750
84.828 1175.250
86.219 1155.000
87.750 1141.250
89.094 1129.250
90.609 1114.000
92.000 1099.000
93.516 1085.000
94.953 1075.000
96.328 1065.250
97.844 1056.000
99.297 1050.500
105.828 651.750
107.375 640.000
108.859 630.500
110.328 623.000
111.578 618.250
112.969 616.250
114.438 615.750
115.859 615.750
117.453 616.750
118.719 619.750
120.172 625.250
121.594 633.250
122.922 642.250
124.406 653.000
125.797 667.750
133.516 1029.250
134.922 1036.750
136.359 1045.500
137.688 1054.750
139.125 1064.500
140.531 1074.750
141.938 1086.250
143.375 1098.500
144.812 1113.000
146.203 1128.500
147.594 1141.750
149.047 1157.000
150.406 1175.500
151.875 1196.000
153.234 1216.750
154.688 1236.500
158.812 1307.500
160.250 1335.500
164.438 1434.750
202.484 2249.500
203.906 2241.250
205.375 2233.750
206.781 2229.500
208.188 2225.000
209.641 2218.000
227.984 2776.750
229.406 2799.000
230.828 2825.750
232.266 2858.000
233.688 2830.500
248.375 610.500
249.828 611.000
251.281 611.750
252.594 612.750
259.391 417.500
261.000 407.000
262.641 399.250
264.203 394.000
265.531 389.250
267.125 390.250
269.953 382.750
271.438 384.750
272.672 387.000
274.344 385.500
275.734 384.250
276.703 390.000
278.281 395.750
279.812 402.000
280.797 408.000
282.469 416.500
299.172 463.500
300.281 465.000
301.875 467.500
306.828 374.750
308.609 379.250
310.000 383.250
313.859 640.250
315.375 636.000
316.766 632.000
318.219 630.000
319.656 630.500
321.047 632.250
322.375 634.000
323.984 636.250
325.281 642.500
326.828 648.750
335.094 246.750
339.422 231.750
339.875 229.500
342.266 228.500
343.703 229.000
352.844 530.250
356.422 459.000
357.594 452.500
359.016 449.250
0.656 442.000
2.156 435.250
3.797 432.500
5.219 432.750
6.328 437.500
7.859 447.500
10.562 780.250
15.094 2218.750
16.516 2197.750
17.984 2188.500
19.375 2189.750
23.328 880.500
24.672 877.250
26.078 886.250
29.391 2139.750
30.812 2135.500
32.250 2132.750
33.703 2134.250
38.047 2162.750
39.484 2179.000
40.891 2184.250
42.359 2191.250
43.766 2201.000
45.203 2202.750
46.656 2207.750
48.031 2223.500
49.469 2243.750
66.312 835.750
67.875 822.500
69.250 821.500
70.562 828.000
75.766 1299.000
77.219 1270.000
78.719 1246.000
80.109 1225.000
81.547 1205.000
83.047 1186.500
84.422 1167.750
85.938 1148.500
87.312 1133.500
88.828 1120.000
90.219 1104.750
91.688 1090.750
93.141 1078.250
94.641 1067.500
96.000 1057.750
97.484 1048.500
98.922 1041.000
104.109 673.000
105.422 656.500
107.016 644.250
108.359 635.500
109.766 627.750
111.359 622.750
112.672 620.000
114.109 619.250
115.609 619.750
117.031 621.000
118.453 624.250
119.797 630.250
121.172 638.000
122.703 646.750
124.062 656.750
133.250 1021.750
134.562 1027.750
136.031 1036.750
137.406 1046.250
138.828 1056.250
140.281 1066.250
141.703 1078.250
143.125 1090.250
144.438 1103.500
145.938 1119.500
147.359 1133.750
148.781 1148.250
150.094 1167.000
151.547 1186.500
152.984 1204.750
154.312 1228.000
155.672 1249.000
157.094 1272.750
158.547 1300.500
159.906 1326.500
164.078 1425.500
200.734 2269.500
202.203 2239.250
203.594 2229.250
205.047 2225.750
206.453 2223.000
207.859 2216.500
209.328 2210.750
223.547 2198.750
227.656 2775.750
229.078 2799.000
230.500 2835.750
231.922 2863.250
233.359 2829.750
236.156 2958.500
246.547 606.500
248.062 605.750
249.484 606.750
250.781 608.750
252.188 610.500
259.188 412.250
261.031 401.500
262.062 393.750
263.656 389.750
265.297 384.750
266.875 376.000
268.297 373.500
269.422 378.500
271.203 379.250
272.391 381.500
273.688 379.750
275.328 379.000
276.516 385.750
278.125 390.000
279.359 395.000
280.516 402.250
298.484 459.750
299.859 461.750
301.641 463.750
306.422 370.750
307.828 376.250
309.562 380.250
310.672 383.750
313.438 633.250
314.953 632.000
316.438 628.000
317.922 626.000
319.141 625.500
320.750 627.750
322.031 631.000
323.453 633.750
324.891 636.250
326.234 640.750
338.984 232.750
339.156 229.750
341.328 228.750
343.250 229.000
343.516 231.250
355.891 466.750
357.203 458.000
358.891 452.750
0.359 447.250
1.516 440.250
3.281 433.500
4.484 433.250
5.797 437.250
7.391 444.250
10.172 779.250
11.500 801.250
14.656 2219.500
16.094 2205.500
17.500 2198.250
18.953 2192.000
22.812 886.750
24.172 880.250
25.594 887.750
28.969 2140.000
30.375 2136.500
31.828 2137.750
33.219 2140.000
37.594 2156.500
39.000 2171.250
40.406 2176.500
41.875 2182.250
43.281 2191.250
44.750 2202.500
46.141 2215.750
47.562 2228.500
67.297 827.750
68.734 827.500
70.219 834.000
76.766 1239.750
78.281 1217.750
79.688 1198.000
81.188 1176.750
82.641 1155.750
84.062 1139.500
85.453 1125.250
86.906 1109.250
89.844 1087.500
91.312 1069.000
92.797 1057.500
94.141 1045.000
95.641 1035.250
97.047 1028.500
103.625 676.250
105.141 659.000
106.438 648.500
107.953 641.250
109.344 634.750
110.828 629.500
112.250 625.750
113.719 625.500
115.031 626.750
116.484 629.250
118.000 634.250
119.453 640.000
120.703 646.750
122.109 657.750
123.453 671.750
131.422 1008.500
132.797 1017.000
134.188 1025.500
135.547 1031.500
136.984 1040.500
138.406 1052.500
139.844 1063.750
141.250 1076.000
142.594 1087.750
144.031 1100.250
145.406 1117.750
146.844 1133.500
148.297 1149.000
149.641 1168.500
151.094 1190.000
152.500 1211.000
153.953 1231.500
155.266 1252.500
156.719 1277.000
158.109 1305.000
159.469 1332.750
163.672 1435.500
190.688 1555.250
194.953 1538.000
200.359 2255.250
201.781 2239.500
203.234 2235.500
204.656 2234.000
206.078 2228.000
207.531 2215.000
217.359 2678.250
227.312 2768.000
228.734 2783.750
230.156 2821.000
231.562 2857.750
233.016 2837.000
235.812 2966.500
246.422 598.500
247.875 598.000
249.266 599.000
250.531 601.250
259.047 396.000
260.500 388.500
262.344 382.750
263.547 378.000
265.047 374.250
267.859 365.000
273.375 371.000
274.766 373.250
276.594 377.250
277.922 382.000
279.000 386.750
280.375 393.500
299.641 453.500
301.344 455.750
302.844 458.500
307.891 365.250
309.141 369.750
310.781 374.250
313.234 627.250
314.625 625.750
315.984 622.000
317.562 620.500
318.922 620.250
320.281 622.500
321.672 626.000
323.094 626.750
324.641 629.500
326.062 636.500
337.766 233.500
340.109 229.750
340.469 229.250
342.281 229.250
342.922 230.000
353.734 532.000
357.078 459.750
358.266 454.000
359.969 449.250
1.219 442.500
2.766 436.500
4.484 435.500
5.797 437.250
6.969 442.250
11.250 796.000
14.406 2226.500
15.828 2210.000
17.250 2200.250
18.656 2198.250
22.578 890.000
23.984 884.500
25.375 890.250
28.672 2147.500
30.109 2148.500
31.531 2144.250
32.984 2139.250
37.281 2172.250
38.734 2176.250
40.141 2178.000
41.562 2180.250
43.000 2194.250
44.453 2212.750
45.844 2230.250
47.266 2246.000
60.500 1613.000
65.578 852.250
67.141 837.000
68.547 836.250
69.953 843.250
75.062 1248.500
76.547 1226.250
78.016 1204.250
79.516 1184.500
80.875 1164.750
82.375 1146.000
83.797 1130.000
85.297 1114.500
86.719 1098.750
88.203 1084.000
89.578 1070.500
91.047 1059.000
92.562 1046.750
93.922 1034.750
95.328 1026.000
96.844 1020.750
103.312 681.000
104.703 666.500
106.156 656.500
107.625 648.250
109.188 642.500
110.516 640.000
111.906 639.000
113.547 636.750
114.891 637.500
116.344 642.500
117.797 647.000
119.000 653.500
120.438 662.000
121.953 672.500
123.172 687.750
128.328 993.750
129.703 999.000
131.141 1005.250
132.516 1013.250
133.969 1020.750
135.281 1027.250
136.734 1036.500
138.141 1049.500
139.594 1061.750
141.031 1073.500
142.406 1087.000
143.766 1100.000
145.203 1115.250
146.609 1131.000
148.062 1147.750
149.453 1166.500
150.797 1186.000
152.188 1207.500
153.641 1232.000
155.047 1253.250
156.406 1277.250
157.766 1307.750
159.203 1336.000
160.625 1368.750
161.953 1407.000
200.031 2246.500
201.453 2235.500
202.906 2225.750
204.328 2216.750
205.781 2211.500
207.156 2204.500
217.031 2653.250
225.547 2761.750
226.938 2780.750
228.359 2794.250
229.812 2826.250
231.219 2808.250
244.500 590.250
246.062 589.250
247.375 590.000
248.797 591.000
250.297 596.000
257.250 388.750
258.719 380.250
260.562 373.750
262.094 368.750
263.062 364.000
264.781 358.500
266.344 355.750
267.906 358.000
269.266 356.250
270.406 358.250
271.703 358.250
273.531 358.000
274.516 364.250
276.094 368.250
277.156 373.750
278.828 379.250
279.844 386.250
290.234 570.250
299.438 444.500
300.953 446.250
308.922 358.000
310.422 364.250
312.859 619.250
314.359 616.500
315.641 612.750
317.188 610.750
318.531 610.500
319.969 613.000
321.359 616.500
322.766 618.500
324.234 622.750
325.609 629.750
327.125 637.000
338.312 234.500
339.734 230.000
339.703 227.750
342.594 227.000
344.031 228.750
353.281 530.500
356.625 463.250
357.906 455.250
359.406 451.500
0.969 445.250
2.406 439.000
3.875 435.000
5.281 435.250
6.828 440.500
8.094 449.750
14.016 2228.750
15.438 2210.000
18.250 2192.500
22.047 895.500
23.547 886.000
25.016 890.750
28.297 2152.250
29.688 2148.000
31.141 2153.500
32.547 2160.500
34.016 2159.000
36.906 2168.250
38.359 2183.000
39.781 2189.250
41.203 2198.500
42.641 2211.000
44.062 2228.000
45.453 2245.500
46.891 2256.500
60.141 1618.250
65.172 857.250
66.656 846.250
68.094 846.750
69.453 857.250
76.203 1239.000
77.625 1217.250
79.109 1200.000
80.578 1180.500
81.984 1162.500
83.438 1146.250
84.828 1131.500
87.812 1088.500
89.250 1087.750
90.641 1076.250
92.125 1066.000
93.594 1056.500
94.969 1049.000
96.422 1041.500
101.484 701.000
102.906 683.250
104.344 671.000
105.953 662.750
107.312 656.750
108.734 652.500
110.125 649.750
111.500 648.750
112.984 649.750
114.391 653.250
115.812 658.000
117.266 663.250
118.609 670.500
120.016 681.250
121.469 697.500
122.734 718.250
129.328 1023.250
130.750 1029.000
132.219 1036.250
133.562 1045.750
135.016 1055.500
136.422 1066.500
137.844 1076.250
139.219 1087.000
140.656 1102.250
142.094 1117.500
143.438 1130.750
144.922 1144.250
146.344 1160.500
147.734 1179.000
149.094 1198.500
150.484 1218.750
151.891 1239.750
153.328 1262.500
154.750 1287.000
156.172 1314.500
157.594 1341.750
158.953 1373.500
160.344 1409.500
179.281 1031.000
198.453 2244.500
199.875 2237.750
201.312 2227.750
202.734 2211.250
204.172 2204.250
205.625 2203.500
215.500 2643.500
224.016 2758.000
225.438 2775.250
226.844 2794.500
228.250 2824.750
229.703 2819.000
243.031 579.750
244.453 579.750
245.922 580.000
247.312 581.250
254.656 382.750
256.328 372.250
257.469 364.250
258.953 359.000
260.406 355.250
261.859 352.500
263.547 350.500
264.672 344.500
266.406 342.500
267.438 347.500
269.156 348.000
271.797 348.750
273.234 352.000
274.594 354.750
276.250 358.500
277.562 363.500
279.016 369.750
288.797 556.000
300.922 437.000
307.734 345.000
309.344 348.250
312.844 607.500
314.438 606.000
315.750 603.250
317.266 601.500
318.594 601.500
320.047 604.500
321.453 607.500
322.953 610.500
324.281 614.250
325.797 621.000
327.109 630.750
338.766 227.500
341.156 225.500
341.969 225.750
342.562 227.250
353.219 530.250
357.859 456.750
359.438 451.750
0.969 445.500
2.359 440.250
3.906 437.000
5.266 436.250
6.828 440.250
7.875 449.750
14.000 2213.500
15.406 2196.250
16.859 2200.500
18.281 2190.000
22.156 895.500
23.516 888.500
24.969 893.250
28.266 2152.000
29.672 2149.500
31.109 2154.750
35.469 2178.750
36.922 2181.750
38.344 2184.750
39.766 2191.500
41.219 2201.250
42.625 2214.000
44.062 2230.250
61.672 1453.500
65.328 864.000
66.672 858.250
68.188 861.750
69.562 874.500
71.938 1228.500
73.359 1206.250
74.859 1183.000
76.312 1158.750
77.812 1140.000
79.188 1123.250
80.641 1105.500
82.094 1088.750
83.562 1073.750
84.969 1061.000
86.438 1047.250
87.875 1032.750
89.344 1023.250
90.781 1013.000
92.281 1003.750
93.719 998.500
95.172 990.750
101.516 704.000
103.078 690.250
104.484 680.000
105.906 671.750
107.422 667.000
108.844 665.000
110.172 664.000
